owner_acronym,effective_year,sum_yearly_value
ssc,2012,2682448.19
ssc,2013,4934522.17
ssc,2014,4295455.54
ssc,2015,4346948.62
ssc,2016,4509682.58
ssc,2017,10978836.53
stats,2012,187489.60
stats,2013,187489.60
tbs,2008,44435.30
tbs,2009,126903.00
tbs,2010,103540.50
tbs,2012,176562.50
tbs,2013,176562.50
tbs,2014,36160.00
tbs,2015,50285.00
tbs,2016,36160.00
tbs,2017,36160.00
tc,2010,1473575.76
tc,2011,1445877.37
tc,2012,1553302.87
tc,2013,1233876.64
tc,2014,269832.70
tc,2015,348932.70
tc,2016,574654.72
