owner_acronym,source_year,total_entries,total_contracts,total_amendments
mpcc,2016,1,1,0
neb,2015,1,1,0
neb,2016,2,2,0
neb,2017,2,1,1
nrc,2009,4,4,0
nrc,2010,5,5,0
nrc,2011,8,7,1
nrc,2012,27,24,3
nrc,2013,15,14,1
nrc,2014,9,8,1
nrc,2015,15,8,7
nrc,2016,3,2,1
nrc,2017,6,2,4
nrcan,2011,2,2,0
nrcan,2012,2,2,0
nrcan,2013,5,5,0
nrcan,2014,2,2,0
nrcan,2015,2,2,0
nrcan,2016,2,1,1
nrcan,2017,6,6,0
pbc,2009,2,2,0
pbc,2010,2,2,0
pbc,2011,1,1,0
pbc,2012,2,2,0
pbc,2013,1,1,0
pbc,2014,8,8,0
pbc,2015,2,1,1
pbc,2016,1,1,0
pbc,2017,2,2,0
pc,2008,13,13,0
pc,2009,23,22,1
pc,2010,19,19,0
pc,2011,9,8,1
pc,2012,16,14,2
pc,2013,21,21,0
pc,2014,24,19,5
pc,2015,29,18,11
pc,2016,20,19,1
pc,2017,23,21,2
pch,2008,13,13,0
pch,2009,24,23,1
pch,2010,11,10,1
pch,2011,17,17,0
pch,2012,39,38,1
pch,2013,14,14,0
pch,2014,6,5,1
pch,2015,1,1,0
pch,2016,1,1,0
pco,2008,7,7,0
pco,2009,5,4,1
pco,2010,3,1,2
pco,2011,4,3,1
pco,2012,4,3,1
pco,2013,5,2,3
pco,2014,1,1,0
pco,2015,1,1,0
pco,2017,1,0,1
phac,2010,21,21,0
phac,2011,22,22,0
phac,2012,45,41,4
phac,2013,27,23,4
phac,2014,64,54,10
phac,2015,56,41,15
phac,2016,24,18,6
phac,2017,4,4,0
ppsc,2008,5,5,0
ppsc,2009,1,1,0
ppsc,2010,9,9,0
ppsc,2011,2,1,1
ppsc,2012,9,9,0
ppsc,2013,5,3,2
ppsc,2014,5,3,2
ppsc,2015,4,1,3
ppsc,2016,2,1,1
ppsc,2017,1,0,1
pptc,2010,17,15,2
pptc,2011,2,2,0
pptc,2012,7,7,0
pptc,2013,10,9,1
pptc,2014,2,1,1
ps,2008,1,1,0
ps,2009,1,1,0
ps,2010,7,7,0
ps,2011,3,3,0
ps,2012,1,1,0
ps,2014,2,2,0
ps,2015,2,2,0
ps,2016,2,2,0
psc,2008,5,4,1
psc,2009,5,5,0
psc,2010,1,1,0
psc,2011,1,1,0
psc,2013,1,1,0
pspc,2008,18,17,1
pspc,2009,19,17,2
pspc,2010,19,16,3
pspc,2011,24,22,2
pspc,2012,32,21,11
pspc,2013,43,20,23
pspc,2014,44,19,25
pspc,2015,31,13,18
pspc,2016,38,15,23
pspc,2017,7,7,0
rcmp,2008,5,5,0
rcmp,2009,4,4,0
rcmp,2010,6,5,1
rcmp,2011,53,50,3
rcmp,2012,38,35,3
rcmp,2013,24,20,4
rcmp,2014,63,47,16
rcmp,2015,72,61,11
rcmp,2016,46,41,5
rcmp,2017,29,26,3
ssc,2012,5,3,2
ssc,2013,7,4,3
ssc,2014,1,1,0
ssc,2015,1,0,1
ssc,2016,6,5,1
ssc,2017,4,3,1
stats,2008,3,3,0
stats,2009,6,6,0
stats,2010,7,7,0
stats,2011,5,5,0
stats,2012,2,1,1
stats,2013,4,4,0
stats,2014,11,11,0
stats,2015,11,11,0
stats,2016,3,3,0
swc,2017,1,1,0
tbs,2008,3,3,0
tbs,2009,1,1,0
tbs,2010,2,2,0
tbs,2011,3,1,2
tbs,2014,1,1,0
tbs,2015,1,1,0
tbs,2016,1,1,0
tc,2011,23,23,0
tc,2012,13,13,0
tc,2013,40,37,3
tc,2014,29,28,1
tc,2015,34,26,8
tc,2016,32,25,7
tc,2017,31,27,4
vac,2012,8,2,6
vac,2013,2,2,0
vac,2016,1,1,0
vac,2017,3,3,0
