owner_acronym,effective_year,sum_yearly_value
inac,2013,9393.72
inac,2014,99522.63
inac,2015,130186.20
inac,2016,158225.72
inac,2017,373734.86
infra,2008,62403.25
infra,2009,64286.25
infra,2010,66465.00
infra,2011,68997.00
infra,2012,157098.25
infra,2013,32063.75
infra,2015,28301.80
infra,2016,79010.55
infra,2017,93677.00
ircc,2010,207473.57
ircc,2011,328263.57
ircc,2012,1156627.50
ircc,2013,132461.83
ircc,2014,835038.98
ircc,2015,901448.57
ircc,2016,1192182.02
ircc,2017,749980.30
just,2012,385640.00
just,2013,102541.85
just,2014,37826.75
just,2015,133492.56
just,2016,652606.64
just,2017,583585.11
lac,2013,59237.89
lac,2014,182567.22
lac,2015,104989.21
lac,2016,216291.90
lac,2017,174428.28
mgerc,2015,8485.00
mgerc,2016,21522.38
mgerc,2017,21522.38
nrc,2009,27982.50
nrc,2010,104935.50
nrc,2011,95372.00
nrc,2012,41301.50
nrc,2013,33137.00
nrc,2014,124349.50
nrc,2015,133531.00
nrc,2016,79416.00
nrc,2017,19029.20
nrcan,2012,50511.00
nrcan,2013,279562.00
nrcan,2014,281081.85
nrcan,2015,478991.81
nrcan,2016,179319.71
nrcan,2017,413603.62
oag,2017,30645.60
ocol,2017,30645.60
osfi,2017,59121.60
pc,2008,33415.44
pc,2009,141960.00
pc,2011,70980.00
pc,2012,150780.00
pc,2013,31290.00
pc,2015,54498.15
pc,2016,288081.37
pc,2017,90876.24
pch,2008,76702.50
pch,2009,40740.00
pch,2010,17325.00
pch,2011,17325.00
pch,2014,67156.90
pch,2015,101712.64
pch,2016,34555.74
pch,2017,694973.28
pco,2008,91040.00
pco,2009,147262.50
pco,2010,150990.00
pco,2011,124268.00
pco,2012,147747.50
pco,2013,151533.00
pco,2014,50511.00
phac,2010,46725.50
phac,2011,46725.50
phac,2012,189840.00
phac,2013,298909.30
phac,2014,510970.75
phac,2015,495269.96
phac,2016,949287.01
phac,2017,143519.94
pptc,2010,110659.50
pptc,2011,152607.00
pptc,2012,524777.50
pptc,2013,46414.33
pptc,2014,115135.97
pptc,2015,106311.64
ps,2008,39690.00
ps,2009,39690.00
ps,2010,39041.51
ps,2011,92886.01
ps,2012,125543.00
ps,2013,154115.05
ps,2014,111437.78
ps,2015,29021.23
psc,2009,51450.00
psc,2010,104886.00
psc,2011,84159.00
psc,2012,89609.00
psc,2013,156731.00
psc,2014,64071.00
psc,2016,99947.00
psc,2017,156463.67
pspc,2008,312824.74
pspc,2009,292641.74
pspc,2010,824539.38
pspc,2011,1085819.38
pspc,2012,504412.50
pspc,2013,1216986.49
pspc,2014,771247.38
pspc,2015,1307927.04
pspc,2016,1489366.42
pspc,2017,780941.03
rcmp,2008,385770.00
rcmp,2009,235935.00
rcmp,2010,151462.50
rcmp,2011,210776.00
rcmp,2012,308405.00
rcmp,2013,188602.40
rcmp,2014,256026.30
rcmp,2015,557939.70
rcmp,2016,1818220.49
rcmp,2017,1293443.64
ssc,2012,76049.00
ssc,2013,742144.45
ssc,2014,794509.22
ssc,2015,480664.64
ssc,2016,482449.19
ssc,2017,2098898.18
stats,2008,220662.51
stats,2009,262689.51
stats,2010,229110.50
stats,2011,277076.00
stats,2012,179387.50
stats,2013,38024.50
stats,2014,656247.00
stats,2015,192506.80
stats,2016,59183.75
stats,2017,344868.09
tbs,2008,237596.24
tbs,2009,257394.38
tbs,2010,473665.13
tbs,2011,444397.25
tbs,2012,1567538.00
tbs,2013,1184100.39
tbs,2014,1623573.34
tbs,2015,2627946.59
tbs,2016,4846136.18
tbs,2017,3028258.26
tc,2013,66003.30
tc,2014,66003.30
tc,2015,121486.30
tc,2016,512150.73
tc,2017,1232049.17
vac,2011,19577.25
vac,2012,107777.25
vac,2013,29708.40
vac,2014,37285.05
vac,2015,22729.95
vac,2016,15153.30
