owner_acronym,effective_year,sum_yearly_value
nrcan,2014,63774.38
nrcan,2015,261273.38
nrcan,2016,111339.00
nrcan,2017,48378.35
oag,2014,241332.79
oag,2015,241332.79
oag,2016,241332.79
oag,2017,241332.79
ocol,2017,44909.30
osfi,2016,291223.60
osfi,2017,829896.67
osgg,2017,15181.38
pc,2008,981858.18
pc,2010,419444.55
pc,2011,724197.54
pc,2012,428248.84
pc,2013,794798.74
pc,2014,481144.58
pc,2015,517385.04
pc,2016,743621.52
pc,2017,355148.75
pch,2011,336136.06
pch,2012,336136.06
pch,2013,336136.06
pch,2014,336136.06
pch,2015,290743.76
pch,2016,149955.70
pch,2017,826648.16
pco,2008,293855.95
pco,2009,293855.95
pco,2010,14644.94
pco,2011,655907.52
pco,2012,655907.52
pco,2013,650248.48
pco,2014,54207.80
pco,2015,35409.12
pco,2016,131551.23
pco,2017,1281072.77
phac,2013,450777.91
phac,2014,1968237.39
phac,2015,1662755.03
phac,2016,1486620.25
phac,2017,323477.03
pptc,2010,35437.50
pptc,2011,70875.00
pptc,2012,70875.00
pptc,2013,74241.57
pptc,2014,68122.69
pptc,2015,29318.63
ps,2008,744789.95
ps,2009,1728535.41
ps,2010,1257548.46
ps,2011,1786549.17
ps,2012,1888877.63
ps,2013,909633.02
ps,2014,257751.51
ps,2015,139544.47
ps,2016,347336.05
ps,2017,747144.69
psc,2009,83790.00
psc,2010,70875.00
psc,2011,76275.00
psc,2017,29318.63
pspc,2008,390841.71
pspc,2009,155202.10
pspc,2010,252589.60
pspc,2011,1174033.58
pspc,2012,1089095.89
pspc,2013,903550.80
pspc,2014,642074.17
pspc,2015,307845.57
pspc,2016,1445967.42
pspc,2017,1467956.38
rcmp,2009,136930.10
rcmp,2010,1349008.25
rcmp,2011,2270904.80
rcmp,2012,3462810.13
rcmp,2013,7845237.49
rcmp,2014,861191.62
rcmp,2015,501868.70
rcmp,2016,72016.17
rcmp,2017,3113103.44
sirc,2017,9478.51
ssc,2012,738581.92
ssc,2013,37421414.41
ssc,2014,216130679.64
ssc,2015,241647461.06
ssc,2016,277690904.12
ssc,2017,-24904495.82
stats,2008,1238064.46
stats,2009,1482001.50
stats,2010,1336064.70
stats,2011,8162853.27
stats,2012,8054630.23
stats,2013,1083782.27
stats,2014,598314.66
stats,2015,1126307.22
stats,2016,1537460.25
stats,2017,2045436.60
tbs,2009,166950.00
tbs,2010,385098.00
tbs,2011,1211157.47
tbs,2012,2257386.44
tbs,2013,1433352.46
tbs,2014,316032.75
tbs,2015,875589.60
tbs,2016,402553.43
tbs,2017,147706.03
tc,2015,824524.63
tc,2016,1127082.13
tc,2017,1182804.38
tsb,2017,59236.89
vac,2012,12877.20
vac,2013,28511.50
vac,2016,7541.10
vac,2017,7541.10
